정보공시 학교코드,시도교육청,교육지원청,지역,학교명,설립구분,점검영역_총개수,미관리_영역수,관리_영역수,최근점검일,평균점검일,점검경과일_평균,점검경과일_최근,학교급,환경_부적합_수,환경_미실시_수,환경_위험항목_수,학생수,환경위험_log,미관리_norm,환경위험_norm,경과일_norm,위험도_점수,위험군,우선순위_점수,지역분류
S090000832,경기도교육청,경기도파주교육지원청,경기도 파주시,파주고등학교,사립,6,0,6,2025-02-28,2025-02-19 04:00:00.000000,131.0,123.0,고,0.0,7.0,7.0,380.0,2.0794415416798357,0.0,0.5495077527409008,0.02197802197802201,18.507382214076102,고위험,66.27354720475986,시(중소도시)
S150001025,경상북도교육청,경상북도경산교육지원청,경상북도 경산시,경산제일중학교,사립,6,0,6,2025-02-28,2025-02-08 08:00:00.000000,142.0,123.0,중,0.0,15.0,15.0,43.0,2.772588722239781,0.0,0.7326770036545345,0.052197802197802234,25.065703757962275,고위험,66.26000168699527,시(중소도시)
S120000951,충청남도교육청,충청남도서산교육지원청,충청남도 서산시,대산초등학교,공립,6,0,6,2025-02-26,2025-01-29 04:00:00.000000,152.0,125.0,초,0.0,7.0,7.0,249.0,2.0794415416798357,0.0,0.5495077527409008,0.07967032967032966,19.488151444845332,고위험,66.21956948949973,시(중소도시)
S150000811,경상북도교육청,경상북도교육청,경상북도 청도군,모계고등학교,사립,6,0,6,2025-02-28,2025-02-17 20:00:00.000000,133.0,123.0,고,0.0,7.0,7.0,362.0,2.0794415416798357,0.0,0.5495077527409008,0.027472527472527486,18.600788807482697,고위험,66.21707130665523,군(농촌)
S020001017,부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,성지초등학교,공립,6,0,6,2025-02-05,2025-02-05 00:00:00.000000,146.0,146.0,초,0.0,6.0,6.0,466.0,1.9459101490553132,0.0,0.5142210981219936,0.06318681318681318,18.043472062201612,고위험,66.20721662185942,구(대도시)
S140000848,전라남도교육청,전라남도목포교육지원청,전라남도 목포시,목포대연초등학교,공립,6,0,6,2025-02-26,2025-02-17 16:00:00.000000,133.0,125.0,초,0.0,9.0,9.0,165.0,2.302585092994046,0.0,0.6084750807294722,0.027472527472527486,20.54671063110555,고위험,66.16262908584157,시(중소도시)
S020001028,부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,연지초등학교,공립,6,0,6,2025-02-25,2025-02-18 00:00:00.000000,133.0,126.0,초,0.0,5.0,5.0,1287.0,1.791759469228055,0.0,0.47348564489692724,0.027472527472527486,16.092059248631568,고위험,66.13700957466963,구(대도시)
S010001239,서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,서울영남초등학교,공립,6,0,6,2025-02-04,2025-02-04 00:00:00.000000,147.0,147.0,초,0.0,8.0,8.0,181.0,2.1972245773362196,0.0,0.5806327879665873,0.06593406593406592,20.281761123776505,고위험,66.11998913757179,구(대도시)
S090001040,경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,호수초등학교,공립,6,0,6,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,초,0.0,8.0,8.0,281.0,2.1972245773362196,0.0,0.5806327879665873,0.0,19.160882002897385,고위험,66.1098160451092,구(대도시)
S130000554,전북특별자치도교육청,전북특별자치도군산교육지원청,전북특별자치도 군산시,군산자양중학교,공립,6,0,6,2024-12-10,2024-12-05 20:00:00.000000,207.0,203.0,중,0.0,8.0,8.0,71.0,2.1972245773362196,0.0,0.5806327879665873,0.23076923076923084,23.083958925974308,고위험,65.95854598547103,군(농촌)
S150003457,경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,북삼초등학교,공립,7,0,7,2025-02-24,2025-02-11 00:00:00.000000,140.0,127.0,초,0.0,6.0,6.0,515.0,1.9459101490553132,0.0,0.5142210981219936,0.046703296703296704,17.76325228198183,고위험,65.94873328462873,군(농촌)
S170000450,제주특별자치도교육청,제주시교육지원청,제주특별자치도 제주시,신제주초등학교,공립,7,0,7,2025-02-25,2025-02-14 03:25:42.857142,136.0,126.0,초,0.0,5.0,5.0,1141.0,1.791759469228055,0.0,0.47348564489692724,0.0357142857142857,16.232169138741455,고위험,65.86472250720242,시(중소도시)
S090007522,경기도교육청,경기도화성오산교육지원청,,치동중학교,공립,6,0,6,2025-02-28,2025-02-07 08:00:00.000000,143.0,123.0,중,3.0,2.0,5.0,947.0,1.791759469228055,0.0,0.47348564489692724,0.05494505494505497,16.559092215664535,고위험,65.85233598200459,미상
S160002247,경상남도교육청,창녕교육지원청,경상남도 창녕군,창녕중학교,공립,6,0,6,2025-02-25,2025-01-17 12:00:00.000000,164.0,126.0,중,0.0,6.0,6.0,305.0,1.9459101490553132,0.0,0.5142210981219936,0.11263736263736263,18.884131402860955,고위험,65.8248214514461,군(농촌)
S040002238,인천광역시교육청,인천광역시교육청,인천광역시 연수구,인천과학예술영재학교,공립,6,0,6,2025-02-28,2025-02-20 20:00:00.000000,130.0,123.0,고,0.0,8.0,8.0,237.0,2.1972245773362196,0.0,0.5806327879665873,0.019230769230769218,19.48780507982046,고위험,65.80207357613061,구(대도시)
S150001334,경상북도교육청,경상북도고령교육지원청,경상북도 고령군,개진초등학교,공립,6,1,5,2025-02-11,2024-11-19 14:24:00.000000,223.0,140.0,초,0.0,6.0,6.0,11.0,1.9459101490553132,0.2,0.5142210981219936,0.27472527472527475,31.639625908355455,고위험,65.78451682061522,군(농촌)
S140001233,전라남도교육청,전라남도신안교육지원청,전라남도 신안군,안좌중학교,공립,6,1,5,2025-02-19,2024-12-14 04:48:00.000000,198.0,132.0,중,0.0,3.0,3.0,36.0,1.3862943611198906,0.2,0.36633850182726724,0.2060439560439561,25.591917813047072,고위험,65.72520744964832,군(농촌)
S120001107,충청남도교육청,충청남도보령교육지원청,충청남도 보령시,주포초등학교,공립,6,1,5,2025-02-05,2025-02-04 09:36:00.000000,146.0,146.0,초,0.0,6.0,6.0,21.0,1.9459101490553132,0.2,0.5142210981219936,0.06318681318681318,28.043472062201612,고위험,65.68966500750494,시(중소도시)
S140002027,전라남도교육청,전라남도진도교육지원청,전라남도 진도군,군내북초등학교,공립,6,1,5,2025-02-28,2025-02-13 04:48:00.000000,137.0,123.0,초,0.0,7.0,7.0,18.0,2.0794415416798357,0.2,0.5495077527409008,0.03846153846153849,28.78760199429588,고위험,65.59985170729857,군(농촌)
S070000548,울산광역시교육청,울산광역시교육청,울산광역시 중구,다운고등학교,공립,6,0,6,2025-02-24,2025-02-22 12:00:00.000000,128.0,127.0,고,0.0,7.0,7.0,370.0,2.0794415416798357,0.0,0.5495077527409008,0.013736263736263743,18.367272323966212,고위험,65.55966262395951,구(대도시)
S040000868,인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,인천심곡초등학교,공립,6,0,6,2025-02-28,2025-02-11 12:00:00.000000,139.0,123.0,초,0.0,8.0,8.0,195.0,2.1972245773362196,0.0,0.5806327879665873,0.043956043956043966,19.90813475015013,고위험,65.54267750056461,구(대도시)
S100000404,강원특별자치도교육청,강원특별자치도교육청,강원특별자치도 횡성군,둔내고등학교,공립,6,1,5,2025-02-19,2025-01-16 04:48:00.000000,165.0,132.0,고,0.0,3.0,3.0,52.0,1.3862943611198906,0.2,0.36633850182726724,0.11538461538461542,24.050709021838284,고위험,65.52076623498404,군(농촌)
S090005352,경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,양오중학교,공립,6,0,6,2025-02-24,2025-02-14 04:00:00.000000,136.0,127.0,중,0.0,6.0,6.0,533.0,1.9459101490553132,0.0,0.5142210981219936,0.0357142857142857,17.576439095168645,고위험,65.51690187889079,시(중소도시)
S160000556,경상남도교육청,경상남도교육청,경상남도 창원시 마산합포구,마산용마고등학교,공립,6,0,6,2025-02-26,2025-02-13 16:00:00.000000,137.0,125.0,고,0.0,6.0,6.0,520.0,1.9459101490553132,0.0,0.5142210981219936,0.03846153846153849,17.623142391871944,고위험,65.50236044518866,구(대도시)
S160001861,경상남도교육청,의령교육지원청,경상남도 의령군,낙서초등학교,공립,6,2,4,2025-02-25,2025-02-18 12:00:00.000000,132.0,126.0,초,0.0,7.0,7.0,4.0,2.0794415416798357,0.4,0.5495077527409008,0.02472527472527475,38.5540855107794,고위험,65.50223482742011,군(농촌)
S090000492,경기도교육청,경기도광주하남교육지원청,경기도 광주시,곤지암고등학교,공립,6,0,6,2025-02-26,2025-02-06 16:00:00.000000,144.0,125.0,고,0.0,6.0,6.0,443.0,1.9459101490553132,0.0,0.5142210981219936,0.05769230769230771,17.95006546879502,고위험,65.47076310332545,시(중소도시)
S070000107,울산광역시교육청,울산광역시교육청,울산광역시 남구,울산여자상업고등학교,공립,6,0,6,2025-02-28,2025-02-18 00:00:00.000000,133.0,123.0,고,0.0,6.0,6.0,567.0,1.9459101490553132,0.0,0.5142210981219936,0.027472527472527486,17.436329205058758,고위험,65.46205353192178,구(대도시)
S110000896,충청북도교육청,충청북도청주교육지원청,충청북도 청주시 흥덕구,대성중학교,사립,6,0,6,2025-02-28,2025-02-17 04:00:00.000000,133.0,123.0,중,0.0,6.0,6.0,566.0,1.9459101490553132,0.0,0.5142210981219936,0.027472527472527486,17.436329205058758,고위험,65.44870991338817,구(대도시)
S040000828,인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,인천미산초등학교,공립,6,0,6,2025-02-26,2025-02-18 04:00:00.000000,132.0,125.0,초,0.0,8.0,8.0,219.0,2.1972245773362196,0.0,0.5806327879665873,0.02472527472527475,19.581211673227056,고위험,65.44868601457465,구(대도시)
S070000382,울산광역시교육청,울산광역시강북교육지원청,울산광역시 중구,양사초등학교,공립,6,0,6,2025-02-26,2025-02-05 12:00:00.000000,145.0,125.0,초,0.0,8.0,8.0,171.0,2.1972245773362196,0.0,0.5806327879665873,0.06043956043956045,20.188354530369914,고위험,65.31999537926674,구(대도시)
S120001220,충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,금마초등학교,공립,8,1,7,2025-02-27,2025-01-01 00:00:00.000000,181.0,124.0,초,0.0,3.0,3.0,42.0,1.3862943611198906,0.2,0.36633850182726724,0.15934065934065939,24.797961769091028,고위험,65.30465008156978,군(농촌)
S060000321,대전광역시교육청,대전광역시동부교육지원청,대전광역시 동구,대전자양초등학교,공립,6,0,6,2025-02-28,2025-01-31 20:00:00.000000,150.0,123.0,초,0.0,10.0,10.0,87.0,2.3978952727983707,0.0,0.6336614981727328,0.07417582417582419,22.171818450689194,고위험,65.28453523811373,구(대도시)
S150003521,경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,대송중학교,공립,6,0,6,2024-12-04,2024-12-04 00:00:00.000000,209.0,209.0,중,0.0,13.0,13.0,25.0,2.6390573296152584,0.0,0.6973903490356271,0.2362637362637363,27.030365034659216,고위험,65.2776111446243,구(대도시)
S090006525,경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,신봉고등학교,공립,6,0,6,2024-12-09,2024-12-04 08:00:00.000000,208.0,204.0,고,0.0,3.0,3.0,1160.0,1.3862943611198906,0.0,0.36633850182726724,0.23351648351648358,16.05895078008004,고위험,65.27694054606525,구(대도시)
S130000956,전북특별자치도교육청,전북특별자치도부안교육지원청,전북특별자치도 부안군,영전초등학교,공립,6,1,5,2025-02-27,2025-02-10 04:48:00.000000,140.0,124.0,초,0.0,9.0,9.0,12.0,2.302585092994046,0.2,0.6084750807294722,0.046703296703296704,30.87363370802863,고위험,65.26511273864341,군(농촌)
S160001730,경상남도교육청,산청교육지원청,경상남도 산청군,신천초등학교,공립,6,1,5,2025-02-19,2024-12-19 00:00:00.000000,194.0,132.0,초,0.0,9.0,9.0,8.0,2.302585092994046,0.2,0.6084750807294722,0.19505494505494503,33.39561173000665,고위험,65.26312407150955,군(농촌)
S140003262,전라남도교육청,전라남도진도교육지원청,전라남도 진도군,의신초등학교모도분교장,공립,6,2,4,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,초,0.0,15.0,15.0,2.0,2.772588722239781,0.4,0.7326770036545345,0.0,44.17834112059964,고위험,65.2567666674934,군(농촌)
S090004271,경기도교육청,경기도화성오산교육지원청,,안용중학교,사립,6,0,6,2025-02-14,2025-02-14 00:00:00.000000,137.0,137.0,중,0.0,6.0,6.0,503.0,1.9459101490553132,0.0,0.5142210981219936,0.03846153846153849,17.623142391871944,고위험,65.24846053979432,미상
S140005343,전라남도교육청,전라남도목포교육지원청,전라남도 목포시,목포옥암중학교,공립,6,0,6,2025-02-26,2025-01-29 04:00:00.000000,152.0,125.0,중,0.0,5.0,5.0,695.0,1.791759469228055,0.0,0.47348564489692724,0.07967032967032966,16.979421885994206,고위험,65.24528342236714,시(중소도시)
S160003271,경상남도교육청,거제교육지원청,경상남도 거제시,계룡중학교,공립,6,0,6,2025-02-25,2025-01-13 20:00:00.000000,168.0,126.0,중,1.0,3.0,4.0,1098.0,1.6094379124341003,0.0,0.42530582981583853,0.12362637362637363,16.136740735571024,고위험,65.20853207567863,시(중소도시)
S090007275,경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,다산한강초등학교,공립,6,0,6,2025-02-25,2024-12-23 08:00:00.000000,189.0,126.0,초,0.0,3.0,3.0,1966.0,1.3862943611198906,0.0,0.36633850182726724,0.18131868131868134,15.171588142717402,고위험,65.1438313141005,시(중소도시)
S140001044,전라남도교육청,전라남도보성교육지원청,전라남도 보성군,율어초등학교,공립,6,1,5,2025-02-27,2025-01-12 09:36:00.000000,169.0,124.0,초,1.0,7.0,8.0,11.0,2.1972245773362196,0.2,0.5806327879665873,0.12637362637362637,31.30923365124903,고위험,65.09757143580019,군(농촌)
S160001209,경상남도교육청,김해교육지원청,경상남도 김해시,진영대창초등학교,공립,6,0,6,2025-02-24,2025-02-12 12:00:00.000000,138.0,127.0,초,0.0,6.0,6.0,482.0,1.9459101490553132,0.0,0.5142210981219936,0.04120879120879123,17.66984568857524,고위험,65.09477732524873,시(중소도시)
S150001144,경상북도교육청,경상북도경주교육지원청,경상북도 경주시,감포초등학교,공립,6,0,6,2025-02-07,2025-01-29 20:00:00.000000,152.0,144.0,초,0.0,11.0,11.0,66.0,2.4849066497880004,0.0,0.6566548958105609,0.07967032967032966,23.024007166144116,고위험,65.06756650944315,시(중소도시)
S010001753,서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울상월초등학교,공립,6,0,6,2025-02-27,2025-02-22 00:00:00.000000,129.0,124.0,초,0.0,9.0,9.0,154.0,2.302585092994046,0.0,0.6084750807294722,0.01648351648351648,20.359897444292365,고위험,64.95482618802224,구(대도시)
S120000505,충청남도교육청,충청남도부여교육지원청,충청남도 부여군,백제중학교,사립,6,0,6,2025-02-21,2025-02-09 12:00:00.000000,141.0,130.0,중,0.0,7.0,7.0,264.0,2.0794415416798357,0.0,0.5495077527409008,0.04945054945054944,18.97441518110907,고위험,64.95408847909555,군(농촌)
S160003434,경상남도교육청,김해교육지원청,경상남도 김해시,활천중학교,공립,6,0,6,2025-02-26,2025-02-18 04:00:00.000000,132.0,125.0,중,0.0,7.0,7.0,315.0,2.0794415416798357,0.0,0.5495077527409008,0.02472527472527475,18.5540855107794,고위험,64.93349339187196,시(중소도시)
S160001518,경상남도교육청,밀양교육지원청,경상남도 밀양시,삼랑진초등학교,공립,6,0,6,2024-12-24,2024-10-28 16:00:00.000000,245.0,189.0,초,0.0,7.0,7.0,52.0,2.0794415416798357,0.0,0.5495077527409008,0.3351648351648352,23.831558038251927,고위험,64.92373849860044,시(중소도시)
S110000698,충청북도교육청,충청북도제천교육지원청,충청북도 제천시,두학초등학교,공립,6,1,5,2025-02-04,2025-02-04 00:00:00.000000,147.0,147.0,초,0.0,4.0,4.0,37.0,1.6094379124341003,0.2,0.42530582981583853,0.06593406593406592,25.155971504801794,고위험,64.89696264504757,시(중소도시)
S140000653,전라남도교육청,전라남도구례교육지원청,전라남도 구례군,청천초등학교,공립,6,1,5,2025-02-20,2025-02-06 19:12:00.000000,144.0,131.0,초,0.0,3.0,3.0,64.0,1.3862943611198906,0.2,0.36633850182726724,0.05769230769230771,23.069939791069054,고위험,64.89374177524464,군(농촌)
S090007277,경기도교육청,경기도군포의왕교육지원청,경기도 의왕시,백운호수초등학교,공립,6,0,6,2024-12-23,2024-12-11 20:00:00.000000,201.0,190.0,초,0.0,4.0,4.0,467.0,1.6094379124341003,0.0,0.42530582981583853,0.2142857142857143,17.67794952677982,고위험,64.88242094151731,시(중소도시)
S060000522,대전광역시교육청,대전광역시서부교육지원청,대전광역시 유성구,대전상지초등학교,공립,6,0,6,2025-02-28,2025-02-17 16:00:00.000000,133.0,123.0,초,0.0,6.0,6.0,524.0,1.9459101490553132,0.0,0.5142210981219936,0.027472527472527486,17.436329205058758,고위험,64.86592230944834,구(대도시)
S140000956,전라남도교육청,전라남도무안교육지원청,전라남도 무안군,청계초등학교,공립,6,1,5,2025-02-24,2025-02-14 00:00:00.000000,137.0,127.0,초,0.0,3.0,3.0,70.0,1.3862943611198906,0.2,0.36633850182726724,0.03846153846153849,22.743016714145973,고위험,64.84621628126618,군(농촌)
S150001455,경상북도교육청,경상북도구미교육지원청,경상북도 구미시,원남초등학교,공립,6,0,6,2025-02-28,2025-02-14 12:00:00.000000,136.0,123.0,초,0.0,6.0,6.0,488.0,1.9459101490553132,0.0,0.5142210981219936,0.0357142857142857,17.576439095168645,고위험,64.84491246565243,구(대도시)
S170000429,제주특별자치도교육청,제주시교육지원청,제주특별자치도 제주시,아라중학교,공립,6,0,6,2025-02-24,2025-02-09 12:00:00.000000,141.0,127.0,중,0.0,5.0,5.0,865.0,1.791759469228055,0.0,0.47348564489692724,0.04945054945054944,16.465685622257944,고위험,64.83393174197343,시(중소도시)
S150003520,경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,대보중학교,공립,6,1,5,2025-02-03,2025-01-08 19:12:00.000000,173.0,148.0,중,0.0,9.0,9.0,9.0,2.302585092994046,0.2,0.6084750807294722,0.13736263736263737,32.41484249923742,고위험,64.82968499847485,구(대도시)
S120001205,충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,홍성서부중학교,공립,6,1,5,2024-12-29,2024-11-25 19:12:00.000000,217.0,184.0,중,0.0,3.0,3.0,27.0,1.3862943611198906,0.2,0.36633850182726724,0.2582417582417582,26.47928045040971,고위험,64.79898381838315,군(농촌)
S060000509,대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전도마초등학교,공립,6,0,6,2025-02-28,2025-02-16 08:00:00.000000,134.0,123.0,초,0.0,6.0,6.0,506.0,1.9459101490553132,0.0,0.5142210981219936,0.030219780219780223,17.483032501762054,고위험,64.77477457231181,구(대도시)
S160003198,경상남도교육청,진주교육지원청,경상남도 진주시,주약초등학교,공립,6,0,6,2025-02-28,2025-02-17 04:00:00.000000,133.0,123.0,초,0.0,6.0,6.0,516.0,1.9459101490553132,0.0,0.5142210981219936,0.027472527472527486,17.436329205058758,고위험,64.74964360925841,시(중소도시)
S090001523,경기도교육청,경기도김포교육지원청,경기도 김포시,월곶초등학교,공립,6,0,6,2025-02-04,2025-02-04 00:00:00.000000,147.0,147.0,초,0.0,12.0,12.0,56.0,2.5649493574615367,0.0,0.6778067712229614,0.06593406593406592,23.488502571236847,고위험,64.73137363347028,시(중소도시)
S050001194,광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,진남초등학교,공립,6,0,6,2025-02-28,2025-02-21 12:00:00.000000,129.0,123.0,초,0.0,7.0,7.0,325.0,2.0794415416798357,0.0,0.5495077527409008,0.01648351648351648,18.41397562066951,고위험,64.69230323775808,구(대도시)
S070000549,울산광역시교육청,울산광역시교육청,울산광역시 울주군,울산과학고등학교,공립,6,0,6,2025-02-26,2025-01-28 00:00:00.000000,154.0,125.0,고,0.0,7.0,7.0,199.0,2.0794415416798357,0.0,0.5495077527409008,0.0851648351648352,19.581558038251927,고위험,64.63931044610476,군(농촌)
S150001809,경상북도교육청,경상북도문경교육지원청,경상북도 문경시,동성초등학교,공립,6,1,5,2025-02-21,2025-02-03 04:48:00.000000,147.0,130.0,초,0.0,6.0,6.0,19.0,1.9459101490553132,0.2,0.5142210981219936,0.06593406593406592,28.090175358904908,고위험,64.63633608430143,시(중소도시)
S150003466,경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,약목초등학교,공립,6,0,6,2025-02-17,2024-12-03 08:00:00.000000,209.0,134.0,초,0.0,6.0,6.0,119.0,1.9459101490553132,0.0,0.5142210981219936,0.2362637362637363,20.985779754509306,고위험,64.61901945377097,군(농촌)
S150003594,경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,상대초등학교,공립,6,0,6,2025-02-18,2025-02-09 20:00:00.000000,141.0,133.0,초,0.0,8.0,8.0,169.0,2.1972245773362196,0.0,0.5806327879665873,0.04945054945054944,20.001541343556724,고위험,64.61395765919578,구(대도시)
S140001440,전라남도교육청,전라남도여수교육지원청,전라남도 여수시,여수여문초등학교,공립,6,0,6,2025-02-20,2024-12-29 12:00:00.000000,183.0,131.0,초,0.0,5.0,5.0,315.0,1.791759469228055,0.0,0.47348564489692724,0.1648351648351648,18.4272240837964,고위험,64.48951809457701,시(중소도시)
S160002400,경상남도교육청,창원교육지원청,경상남도 창원시 성산구,성주초등학교,공립,7,0,7,2025-02-26,2025-02-07 20:34:17.142857,143.0,125.0,초,0.0,6.0,6.0,399.0,1.9459101490553132,0.0,0.5142210981219936,0.05494505494505497,17.90336217209172,고위험,64.48898459034608,구(대도시)
S140005331,전라남도교육청,전라남도여수교육지원청,전라남도 여수시,성산초등학교,공립,6,0,6,2025-02-24,2024-12-19 12:00:00.000000,193.0,127.0,초,0.0,7.0,7.0,102.0,2.0794415416798357,0.0,0.5495077527409008,0.1923076923076923,21.402986609680497,고위험,64.48371477751175,시(중소도시)
S020000797,부산광역시교육청,부산광역시동래교육지원청,부산광역시 동래구,충렬중학교,공립,6,0,6,2024-12-05,2024-12-04 20:00:00.000000,208.0,208.0,중,0.0,5.0,5.0,194.0,1.791759469228055,0.0,0.47348564489692724,0.23351648351648358,19.59480650137882,고위험,64.46759159248761,구(대도시)
S040000471,인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,인천공항초등학교,공립,6,0,6,2025-02-26,2025-02-10 00:00:00.000000,141.0,125.0,초,0.0,6.0,6.0,415.0,1.9459101490553132,0.0,0.5142210981219936,0.04945054945054944,17.80995557868513,고위험,64.4558914535779,구(대도시)
S090005703,경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,산운초등학교,공립,6,0,6,2024-12-30,2024-12-19 12:00:00.000000,193.0,183.0,초,0.0,4.0,4.0,528.0,1.6094379124341003,0.0,0.42530582981583853,0.1923076923076923,17.30432315315344,고위험,64.43188019533896,구(대도시)
S160001519,경상남도교육청,밀양교육지원청,경상남도 밀양시,상남초등학교,공립,6,1,5,2025-02-28,2025-02-11 09:36:00.000000,139.0,123.0,초,0.0,7.0,7.0,16.0,2.0794415416798357,0.2,0.5495077527409008,0.043956043956043966,28.88100858770247,고위험,64.41761445275765,시(중소도시)
S130000702,전북특별자치도교육청,전북특별자치도김제교육지원청,전북특별자치도 김제시,금구초등학교,공립,6,0,6,2025-02-21,2025-01-30 20:00:00.000000,151.0,130.0,초,0.0,10.0,10.0,78.0,2.3978952727983707,0.0,0.6336614981727328,0.07692307692307693,22.21852174739249,고위험,64.38099054367032,시(중소도시)
S060000468,대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전삼육중학교,사립,6,0,6,2025-02-17,2025-02-10 00:00:00.000000,141.0,134.0,중,0.0,8.0,8.0,164.0,2.1972245773362196,0.0,0.5806327879665873,0.04945054945054944,20.001541343556724,고위험,64.3546381324244,구(대도시)
S010002321,서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,서울정덕초등학교,공립,6,0,6,2025-02-25,2025-01-05 20:00:00.000000,176.0,126.0,초,0.0,4.0,4.0,789.0,1.6094379124341003,0.0,0.42530582981583853,0.14560439560439564,16.5103671091974,고위험,64.35125413195844,구(대도시)
S090003778,경기도교육청,경기도이천교육지원청,경기도 이천시,송곡초등학교,공립,6,1,5,2025-02-24,2025-01-24 00:00:00.000000,158.0,127.0,초,0.0,4.0,4.0,31.0,1.6094379124341003,0.2,0.42530582981583853,0.09615384615384615,25.669707768538057,고위험,64.30646785983144,시(중소도시)
S010001394,서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,경희초등학교,사립,6,0,6,2025-02-04,2025-02-04 00:00:00.000000,147.0,147.0,초,0.0,5.0,5.0,689.0,1.791759469228055,0.0,0.47348564489692724,0.06593406593406592,16.74590540247772,고위험,64.28500372787369,구(대도시)
S090005014,경기도교육청,경기도화성오산교육지원청,경기도 화성시 병점구,기산초등학교,공립,6,0,6,2025-02-28,2025-02-18 00:00:00.000000,133.0,123.0,초,0.0,6.0,6.0,485.0,1.9459101490553132,0.0,0.5142210981219936,0.027472527472527486,17.436329205058758,고위험,64.281403650167,구(대도시)
S090005392,경기도교육청,경기도시흥교육지원청,경기도 시흥시,논곡중학교,공립,6,0,6,2025-02-25,2025-01-01 16:00:00.000000,180.0,126.0,중,0.0,6.0,6.0,187.0,1.9459101490553132,0.0,0.5142210981219936,0.1565934065934066,19.6313841501137,고위험,64.27625050700537,시(중소도시)
S160000487,경상남도교육청,경상남도교육청,경상남도 사천시,경남자영고등학교,공립,6,0,6,2025-02-27,2025-01-26 04:00:00.000000,155.0,124.0,고,0.0,6.0,6.0,298.0,1.9459101490553132,0.0,0.5142210981219936,0.08791208791208793,18.46380173253128,고위험,64.17410370869365,시(중소도시)
S120000137,충청남도교육청,충청남도교육청,충청남도 공주시,공주영명고등학교,사립,6,0,6,2025-02-04,2025-02-04 00:00:00.000000,147.0,147.0,고,0.0,6.0,6.0,347.0,1.9459101490553132,0.0,0.5142210981219936,0.06593406593406592,18.090175358904908,고위험,64.06778957045151,시(중소도시)
S150000729,경상북도교육청,경상북도교육청,경상북도 경산시,경북기계금속고등학교,공립,6,0,6,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,고,0.0,7.0,7.0,340.0,2.0794415416798357,0.0,0.5495077527409008,0.0,18.133755840449727,고위험,64.06210535292955,시(중소도시)
S150000898,경상북도교육청,경상북도교육청,경상북도 칠곡군,약목고등학교,공립,6,0,6,2025-02-28,2025-02-14 12:00:00.000000,136.0,123.0,고,0.0,7.0,7.0,260.0,2.0794415416798357,0.0,0.5495077527409008,0.0357142857142857,18.740898697592584,고위험,64.03091363411805,군(농촌)
S140005578,전라남도교육청,전라남도함평교육지원청,전라남도 함평군,나산실용예술중학교,공립,6,0,6,2025-02-26,2025-01-05 08:00:00.000000,176.0,125.0,중,0.0,9.0,9.0,68.0,2.302585092994046,0.0,0.6084750807294722,0.14560439560439564,22.55495238934731,고위험,64.0301060821207,군(농촌)
S060000316,대전광역시교육청,대전광역시동부교육지원청,대전광역시 중구,대전옥계초등학교,공립,6,0,6,2025-02-28,2025-02-21 00:00:00.000000,130.0,123.0,초,0.0,9.0,9.0,136.0,2.302585092994046,0.0,0.6084750807294722,0.019230769230769218,20.40660074099566,고위험,64.00980425003026,구(대도시)
S060000293,대전광역시교육청,대전광역시동부교육지원청,대전광역시 중구,대전동문초등학교,공립,6,0,6,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,초,0.0,8.0,8.0,217.0,2.1972245773362196,0.0,0.5806327879665873,0.0,19.160882002897385,고위험,63.96777094576438,구(대도시)
S160001893,경상남도교육청,의령교육지원청,경상남도 의령군,정곡초등학교,공립,6,1,5,2025-02-11,2024-12-19 09:36:00.000000,193.0,140.0,초,0.0,6.0,6.0,12.0,1.9459101490553132,0.2,0.5142210981219936,0.1923076923076923,30.238527007256554,고위험,63.922533150540744,군(농촌)
