정보공시 학교코드,행정표준코드,도로명주소,시도명
S130001431,8332126,전북특별자치도 전주시 덕진구 견훤왕궁로 227,전북특별자치도
S130001432,8332127,전북특별자치도 전주시 덕진구 우아9길 1,전북특별자치도
S130001433,8332160,전북특별자치도 전주시 완산구 물왕멀로 72,전북특별자치도
S130001434,8332128,전북특별자치도 전주시 덕진구 중동로 32,전북특별자치도
S130001435,8332161,전북특별자치도 전주시 완산구 구이로 1979,전북특별자치도
S130001436,8332130,전북특별자치도 전주시 덕진구 전미로 160,전북특별자치도
S130001437,8332131,전북특별자치도 전주시 덕진구 혁신로 707,전북특별자치도
S130001438,8332132,전북특별자치도 전주시 덕진구 견훤로 336,전북특별자치도
S130001439,8332133,전북특별자치도 전주시 덕진구 소리로 180,전북특별자치도
S130001440,8332163,전북특별자치도 전주시 완산구 거마남로 65,전북특별자치도
S130001441,8332164,전북특별자치도 전주시 완산구 성지산로 38,전북특별자치도
S130001442,8332166,전북특별자치도 전주시 완산구 서곡7길 30,전북특별자치도
S130001443,8332167,전북특별자치도 전주시 완산구 서신천변11길 19,전북특별자치도
S130001444,8332168,전북특별자치도 전주시 완산구 전룡로 119,전북특별자치도
S130001445,8332169,전북특별자치도 전주시 완산구 오두정길 45,전북특별자치도
S130001446,8332170,전북특별자치도 전주시 완산구 새터로 73,전북특별자치도
S130001447,8332171,전북특별자치도 전주시 완산구 당산로 9,전북특별자치도
S130001448,8332134,전북특별자치도 전주시 덕진구 천마산로 16,전북특별자치도
S130001449,8332135,전북특별자치도 전주시 덕진구 와룡로 25,전북특별자치도
S130001450,8332136,전북특별자치도 전주시 덕진구 송천1길 10,전북특별자치도
S130001451,8332137,전북특별자치도 전주시 덕진구 솔내로 211,전북특별자치도
S130001452,8332172,전북특별자치도 전주시 완산구 평화8길 16-36,전북특별자치도
S130001453,8332138,전북특별자치도 전주시 덕진구 인교5길 23,전북특별자치도
S130001454,8332173,전북특별자치도 전주시 완산구 양지2길 11-26,전북특별자치도
S130001455,8332175,전북특별자치도 전주시 완산구 안행로 127,전북특별자치도
S130001456,8332176,전북특별자치도 전주시 완산구 매곡로 22,전북특별자치도
S130001457,8332142,전북특별자치도 전주시 덕진구 용덕길 30,전북특별자치도
S130001458,8332178,전북특별자치도 전주시 완산구 삼천천변1길 16,전북특별자치도
S130001459,8332180,전북특별자치도 전주시 완산구 우전2길 11,전북특별자치도
S130001460,8332144,전북특별자치도 전주시 덕진구 원동로 3,전북특별자치도
S130001461,8332145,전북특별자치도 전주시 덕진구 무삼지로 7,전북특별자치도
S130001462,8332146,전북특별자치도 전주시 덕진구 무삼지로 67,전북특별자치도
S130001463,8332148,전북특별자치도 전주시 덕진구 원장동길 91-12,전북특별자치도
S130001464,8332149,전북특별자치도 전주시 덕진구 심방죽로 24,전북특별자치도
S130001465,8332150,전북특별자치도 전주시 덕진구 태진로 98,전북특별자치도
S130001466,8332151,전북특별자치도 전주시 덕진구 쪽구름로 39,전북특별자치도
S130001467,8332181,전북특별자치도 전주시 완산구 중산중앙로 9-10,전북특별자치도
S130001468,8332182,전북특별자치도 전주시 완산구 경기전길 99,전북특별자치도
S130001469,8332183,전북특별자치도 전주시 완산구 중인1길 80,전북특별자치도
S130001470,8332184,전북특별자치도 전주시 완산구 평화로 85,전북특별자치도
S130001471,8332152,전북특별자치도 전주시 덕진구 진북1길 11,전북특별자치도
S130001472,8332185,전북특별자치도 전주시 완산구 대동로 33,전북특별자치도
S130001473,8332153,전북특별자치도 전주시 덕진구 초포로 171,전북특별자치도
S130001474,8332154,전북특별자치도 전주시 덕진구 팔과정로 181,전북특별자치도
S130001475,8332186,전북특별자치도 전주시 완산구 꽃밭정로 65,전북특별자치도
S130001476,8332187,전북특별자치도 전주시 완산구 견훤왕궁로 16,전북특별자치도
S130001477,8332188,전북특별자치도 전주시 완산구 화산천변8길 10,전북특별자치도
S130001478,8332190,전북특별자치도 전주시 완산구 따박골7길 20,전북특별자치도
S130001479,8332191,전북특별자치도 전주시 완산구 강변로 128,전북특별자치도
S130001480,8332192,전북특별자치도 전주시 완산구 거마평로 105,전북특별자치도
S130001481,8332193,전북특별자치도 전주시 완산구 송정로 47,전북특별자치도
S130001604,8362058,전북특별자치도 정읍시 감곡면 감곡동서로 355,전북특별자치도
S130001605,8362059,전북특별자치도 정읍시 고부면 교동3길 14,전북특별자치도
S130001607,8362044,전북특별자치도 정읍시 정읍사로 179,전북특별자치도
S130001608,8362045,전북특별자치도 정읍시 대석1길 13-4,전북특별자치도
S130001609,8362064,전북특별자치도 정읍시 산내면 능교3길 13-5,전북특별자치도
S130001611,8362070,전북특별자치도 정읍시 입암면 정읍남로 766,전북특별자치도
S130001612,8362060,전북특별자치도 정읍시 덕천면 황토현로 831,전북특별자치도
S130001614,8362046,전북특별자치도 정읍시 상동중앙로 15,전북특별자치도
S130001616,8362074,전북특별자치도 정읍시 칠보면 암축길 17,전북특별자치도
S130001618,8362062,전북특별자치도 정읍시 북면 연지길 38-27,전북특별자치도
S130001619,8362063,전북특별자치도 정읍시 북면 화평길 31,전북특별자치도
S130001620,8362065,전북특별자치도 정읍시 산외면 운전2길 7,전북특별자치도
S130001622,8362047,전북특별자치도 정읍시 소성상평로 401-5,전북특별자치도
S130001623,8362066,전북특별자치도 정읍시 소성면 보화1길 130,전북특별자치도
S130001624,8362075,전북특별자치도 정읍시 칠보면 여옥길 11,전북특별자치도
S130001627,8362057,전북특별자치도 정읍시 신태인읍 신태인1길 54-3,전북특별자치도
S130001629,8362048,전북특별자치도 정읍시 하북1길 217,전북특별자치도
S130001630,8362067,전북특별자치도 정읍시 영원면 영원로 1087,전북특별자치도
S130001632,8362068,전북특별자치도 정읍시 옹동면 칠석1길 29-7,전북특별자치도
S130001636,8362069,전북특별자치도 정읍시 이평면 말목장터길 5-29,전북특별자치도
