sido_key,sgg_key,match_key,학교수,위험도_평균,위험도_최대,고위험_학교수,미관리_평균,환경위험_평균,학생수_합
전북특별자치도,남원시,전북특별자치도|남원시,49,24.641543506846297,51.65808218695294,17,1.4081632653061225,3.2857142857142856,6548.0
전북특별자치도,무주군,전북특별자치도|무주군,21,23.58049594765025,50.75226327099283,7,1.1904761904761905,2.9047619047619047,1652.0
전북특별자치도,부안군,전북특별자치도|부안군,38,27.261527674406736,54.736412506250495,13,1.6578947368421053,3.1578947368421053,3445.0
전북특별자치도,순창군,전북특별자치도|순창군,25,23.278223045903502,55.63939178152874,10,1.08,3.76,1964.0
전북특별자치도,완주군,전북특별자치도|완주군,51,21.92422646540123,54.736412506250495,20,1.0,4.235294117647059,8572.0
전북특별자치도,익산시,전북특별자치도|익산시,104,21.024992804849983,53.48901832341325,33,0.9230769230769231,3.25,26360.0
전북특별자치도,임실군,전북특별자치도|임실군,25,28.07431626447877,47.90336217209173,11,1.52,4.08,1410.0
전북특별자치도,장수군,전북특별자치도|장수군,21,28.210749841871078,56.1242629442225,7,1.5238095238095237,5.238095238095238,1432.0
전북특별자치도,전주시덕진구,전북특별자치도|전주시덕진구,67,15.028765453509209,47.02724221950074,22,0.47761194029850745,2.716417910447761,37535.0
전북특별자치도,전주시완산구,전북특별자치도|전주시완산구,78,16.13186851767429,51.309233651249045,22,0.6282051282051282,2.628205128205128,36068.0
전북특별자치도,정읍시,전북특별자치도|정읍시,66,25.93975647869488,60.07967766407258,20,1.4242424242424243,3.287878787878788,8864.0
전북특별자치도,진안군,전북특별자치도|진안군,26,28.267586472988885,48.92771188440578,9,1.7307692307692308,3.076923076923077,1480.0
제주특별자치도,서귀포시,제주특별자치도|서귀포시,70,9.971972879279921,39.25463496132885,35,0.14285714285714285,2.1857142857142855,17674.0
제주특별자치도,제주시,제주특별자치도|제주시,123,13.284591836269838,38.74089869759258,83,0.18699186991869918,3.3333333333333335,58031.0
충청남도,계룡시,충청남도|계룡시,10,3.8762247483376746,13.409340659340662,0,0.1,0.2,5399.0
충청남도,공주시,충청남도|공주시,52,16.729685746017456,48.70619272603071,9,0.8653846153846154,1.9615384615384615,8513.0
